TransactionID,TransactionType,Amount,TransactionDate,CustomerID,FullName,Email,Phone,AccountID,AccountType,Balance,OpeningDate,LoanID,LoanAmount,LoanType,StartDate,EndDate,InterestRate
87,deposit,188.5,2023-02-12,5,Danny Brown,michellearnold@example.org,824-606-7014x9045,84,Savings,9418.14,2021-01-26,60.0,12965.19,Mortgage,2022-07-17,2032-12-27 04:59:17.908534,7.43
88,withdrawal,154.24,2019-09-10,29,David Rasmussen,fburns@example.net,9347152436,118,Credit,1327.94,2023-08-25,,,,,,
89,withdrawal,332.36,2019-02-11,51,Christopher Harvey,bryantsean@example.com,430-515-7566,44,Checking,2442.05,2021-03-14,64.0,15237.0,Mortgage,2022-04-24,2050-08-30 04:59:17.908761,2.48
89,withdrawal,332.36,2019-02-11,51,Christopher Harvey,bryantsean@example.com,430-515-7566,44,Checking,2442.05,2021-03-14,114.0,29065.5,Personal,2021-04-03,2029-10-01 04:59:17.912006,2.95
90,withdrawal,257.1,2022-09-23,8,Anna Cummings,jason93@example.org,685-791-5979,115,Checking,439.38,2020-05-12,10.0,44125.94,Auto,2021-10-03,2046-01-04 04:59:17.905568,6.1
90,withdrawal,257.1,2022-09-23,8,Anna Cummings,jason93@example.org,685-791-5979,115,Checking,439.38,2020-05-12,52.0,34105.55,Mortgage,2019-12-13,2038-03-23 04:59:17.908052,3.13
90,withdrawal,257.1,2022-09-23,8,Anna Cummings,jason93@example.org,685-791-5979,115,Checking,439.38,2020-05-12,99.0,30019.7,Personal,2022-05-26,2047-06-19 04:59:17.910948,7.25
90,withdrawal,257.1,2022-09-23,8,Anna Cummings,jason93@example.org,685-791-5979,115,Checking,439.38,2020-05-12,100.0,46713.9,Mortgage,2020-01-25,2033-08-24 04:59:17.911007,2.13
90,withdrawal,257.1,2022-09-23,8,Anna Cummings,jason93@example.org,685-791-5979,115,Checking,439.38,2020-05-12,106.0,45761.17,Personal,2022-09-18,2043-11-06 04:59:17.911405,7.22
91,deposit,26.44,2020-09-28,52,Kim Stone,garrett28@example.org,001-668-236-9938,79,Savings,6995.71,2019-04-05,,,,,,
92,deposit,459.22,2019-05-09,76,Brian Dillon,swilson@example.net,001-699-957-2129x33878,192,Checking,176.64,2019-04-22,91.0,38994.49,Auto,2020-12-24,2026-08-31 04:59:17.910448,5.55
93,withdrawal,53.02,2023-11-13,50,Kayla Blair,hmcmillan@example.com,(500)245-2355,3,Checking,9925.68,2020-05-04,,,,,,
94,deposit,126.32,2019-03-08,21,Daniel Ballard,laura73@example.com,(890)775-8199,185,Savings,6248.9,2023-04-07,30.0,38402.89,Mortgage,2020-05-25,2048-01-31 04:59:17.906735,4.64
94,deposit,126.32,2019-03-08,21,Daniel Ballard,laura73@example.com,(890)775-8199,185,Savings,6248.9,2023-04-07,71.0,20567.09,Personal,2019-11-29,2051-05-06 04:59:17.909159,4.29
94,deposit,126.32,2019-03-08,21,Daniel Ballard,laura73@example.com,(890)775-8199,185,Savings,6248.9,2023-04-07,119.0,32936.11,Mortgage,2020-12-25,2025-03-21 04:59:17.912443,6.22
95,withdrawal,308.31,2021-10-05,84,Heather Wright,adamssheila@example.net,850-282-6951x4975,68,Credit,3099.1,2022-01-25,87.0,13931.18,Mortgage,2021-01-30,2036-10-09 04:59:17.910193,3.35
96,deposit,278.13,2020-11-13,85,Carol Miller,yfisher@example.org,6088279027,88,Savings,5652.16,2019-08-12,,,,,,
97,withdrawal,274.08,2022-06-29,67,Carly Mitchell,zachary24@example.org,(728)923-5061,4,Checking,4092.25,2019-09-26,15.0,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33
98,withdrawal,296.84,2022-05-14,80,Martha Smith,darlenegoodwin@example.net,+1-665-427-6242x5731,168,Credit,8539.34,2023-03-25,,,,,,
99,deposit,292.57,2019-10-21,33,Stacy Oliver,matthew64@example.net,+1-520-295-6567x57281,93,Credit,5981.73,2020-06-08,,,,,,
100,withdrawal,41.78,2023-09-12,36,Crystal Burns,jbarry@example.net,001-295-729-2302,73,Savings,4937.91,2019-03-18,,,,,,
101,deposit,427.57,2020-03-31,43,Cindy Armstrong,penningtonjohn@example.com,+1-690-266-8798x994,191,Savings,824.41,2019-09-21,56.0,30356.38,Auto,2020-06-01,2042-07-30 04:59:17.908299,5.99
102,deposit,468.81,2022-12-23,36,Crystal Burns,jbarry@example.net,001-295-729-2302,45,Checking,4723.64,2023-09-20,,,,,,
103,deposit,330.91,2024-02-02,59,Vanessa James,colleendavis@example.org,891-740-2938,25,Savings,479.11,2020-04-26,,,,,,
104,withdrawal,197.66,2019-11-25,95,Adam Mcgee,zwatkins@example.org,357-694-7359x5733,164,Credit,3020.06,2020-11-22,31.0,37877.78,Auto,2019-05-29,2047-09-15 04:59:17.906790,1.93
104,withdrawal,197.66,2019-11-25,95,Adam Mcgee,zwatkins@example.org,357-694-7359x5733,164,Credit,3020.06,2020-11-22,55.0,11928.9,Personal,2020-04-16,2035-09-03 04:59:17.908237,3.05
104,withdrawal,197.66,2019-11-25,95,Adam Mcgee,zwatkins@example.org,357-694-7359x5733,164,Credit,3020.06,2020-11-22,133.0,22108.89,Personal,2022-10-19,2026-08-27 04:59:17.913608,6.6
105,deposit,110.19,2019-07-17,38,Monica Graves,xday@example.net,402.918.5084x3030,144,Savings,8648.97,2022-06-05,53.0,48233.91,Personal,2023-12-03,2048-03-25 04:59:17.908108,4.7
105,deposit,110.19,2019-07-17,38,Monica Graves,xday@example.net,402.918.5084x3030,144,Savings,8648.97,2022-06-05,70.0,5710.02,Mortgage,2023-11-28,2047-03-11 04:59:17.909104,5.45
106,deposit,132.69,2021-10-24,6,Jason Carroll,katherinewebb@example.org,001-314-231-6194x278,70,Credit,7585.37,2019-08-11,88.0,48863.64,Mortgage,2021-11-26,2034-05-16 04:59:17.910271,2.42
106,deposit,132.69,2021-10-24,6,Jason Carroll,katherinewebb@example.org,001-314-231-6194x278,70,Credit,7585.37,2019-08-11,116.0,48494.41,Auto,2019-02-16,2028-09-19 04:59:17.912166,3.62
107,withdrawal,70.81,2023-09-11,22,Jennifer Powell,steven73@example.com,236-757-3372x60869,6,Savings,4556.78,2021-05-23,115.0,42415.32,Mortgage,2020-10-03,2039-07-31 04:59:17.912086,1.81
108,withdrawal,157.92,2023-11-13,15,Cody Jenkins,christinafrost@example.org,600-670-5758x719,176,Savings,723.3,2020-12-31,7.0,33579.17,Personal,2022-07-10,2029-09-09 04:59:17.905381,4.84
108,withdrawal,157.92,2023-11-13,15,Cody Jenkins,christinafrost@example.org,600-670-5758x719,176,Savings,723.3,2020-12-31,113.0,20706.59,Mortgage,2021-02-23,2047-04-20 04:59:17.911914,5.64
109,withdrawal,276.47,2022-06-21,5,Danny Brown,michellearnold@example.org,824-606-7014x9045,129,Savings,9573.53,2021-09-05,60.0,12965.19,Mortgage,2022-07-17,2032-12-27 04:59:17.908534,7.43
110,withdrawal,284.4,2021-05-18,19,Kimberly Fox,zcain@example.org,(970)563-6992x24062,37,Credit,5498.05,2023-03-21,11.0,25100.13,Mortgage,2021-05-10,2046-11-02 04:59:17.905625,7.29
111,withdrawal,346.07,2022-05-27,6,Jason Carroll,katherinewebb@example.org,001-314-231-6194x278,135,Savings,3181.09,2022-06-11,88.0,48863.64,Mortgage,2021-11-26,2034-05-16 04:59:17.910271,2.42
111,withdrawal,346.07,2022-05-27,6,Jason Carroll,katherinewebb@example.org,001-314-231-6194x278,135,Savings,3181.09,2022-06-11,116.0,48494.41,Auto,2019-02-16,2028-09-19 04:59:17.912166,3.62
112,withdrawal,428.25,2022-05-12,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,104,Checking,7800.33,2023-09-17,69.0,49675.33,Auto,2021-12-13,2036-08-10 04:59:17.909048,3.89
112,withdrawal,428.25,2022-05-12,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,104,Checking,7800.33,2023-09-17,112.0,31033.48,Personal,2023-11-11,2051-04-06 04:59:17.911837,5.66
112,withdrawal,428.25,2022-05-12,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,104,Checking,7800.33,2023-09-17,141.0,49754.29,Mortgage,2019-11-14,2037-12-30 04:59:17.914202,4.83
113,withdrawal,424.12,2020-05-08,71,Eric Anderson,spencer16@example.com,851-945-5888,182,Savings,3308.76,2019-09-02,,,,,,
114,withdrawal,31.56,2019-04-26,30,Kevin Myers,millerjoan@example.net,(903)846-6313x6530,27,Credit,8536.16,2021-11-21,90.0,13273.81,Auto,2019-10-21,2041-11-24 04:59:17.910387,4.37
114,withdrawal,31.56,2019-04-26,30,Kevin Myers,millerjoan@example.net,(903)846-6313x6530,27,Credit,8536.16,2021-11-21,118.0,41527.61,Personal,2020-09-04,2031-12-30 04:59:17.912353,5.85
114,withdrawal,31.56,2019-04-26,30,Kevin Myers,millerjoan@example.net,(903)846-6313x6530,27,Credit,8536.16,2021-11-21,132.0,15916.26,Mortgage,2021-02-11,2041-08-14 04:59:17.913538,6.87
114,withdrawal,31.56,2019-04-26,30,Kevin Myers,millerjoan@example.net,(903)846-6313x6530,27,Credit,8536.16,2021-11-21,139.0,46270.1,Personal,2023-02-12,2030-11-25 04:59:17.914048,6.0
115,deposit,341.13,2019-04-09,96,Sabrina Juarez,patrick92@example.com,715-732-5572x27771,48,Credit,9382.52,2022-08-17,75.0,26360.24,Auto,2020-08-26,2026-05-20 04:59:17.909429,2.89
116,withdrawal,466.19,2022-06-03,74,Jason Bennett,joseph97@example.net,(632)674-7662x30858,119,Savings,8380.64,2021-11-24,109.0,42355.47,Mortgage,2019-02-23,2036-08-20 04:59:17.911618,7.05
116,withdrawal,466.19,2022-06-03,74,Jason Bennett,joseph97@example.net,(632)674-7662x30858,119,Savings,8380.64,2021-11-24,123.0,35193.83,Mortgage,2021-01-17,2029-09-08 04:59:17.912750,1.85
117,withdrawal,446.0,2020-07-01,93,Peter Callahan,miranda13@example.org,+1-790-969-3518,155,Savings,5436.03,2019-04-30,46.0,32850.56,Personal,2021-11-24,2030-09-22 04:59:17.907706,2.81
118,deposit,358.7,2023-01-04,1,Chad Jensen,ambertaylor@example.org,6576129629,178,Credit,6177.48,2023-12-16,,,,,,
119,withdrawal,119.2,2021-09-23,29,David Rasmussen,fburns@example.net,9347152436,117,Checking,7244.31,2021-04-10,,,,,,
120,withdrawal,486.72,2021-03-19,90,Scott Collins,veronica19@example.org,001-449-712-6361x791,131,Checking,408.18,2020-11-29,38.0,47203.82,Auto,2021-06-15,2044-11-15 04:59:17.907182,5.28
121,deposit,197.43,2020-06-04,93,Peter Callahan,miranda13@example.org,+1-790-969-3518,155,Savings,5436.03,2019-04-30,46.0,32850.56,Personal,2021-11-24,2030-09-22 04:59:17.907706,2.81
122,deposit,252.67,2021-08-29,73,Crystal George,james32@example.com,(934)652-9829,51,Checking,9829.08,2022-05-29,26.0,19426.95,Auto,2021-06-18,2027-09-17 04:59:17.906511,7.29
122,deposit,252.67,2021-08-29,73,Crystal George,james32@example.com,(934)652-9829,51,Checking,9829.08,2022-05-29,127.0,13967.51,Mortgage,2023-04-29,2028-12-24 04:59:17.913098,6.27
123,withdrawal,75.93,2023-12-01,14,Ethan Walker,jessicashah@example.net,001-586-722-3937x922,58,Credit,6050.42,2020-09-09,79.0,39189.96,Auto,2023-07-30,2027-03-06 04:59:17.909710,6.36
124,withdrawal,403.69,2022-01-26,96,Sabrina Juarez,patrick92@example.com,715-732-5572x27771,48,Credit,9382.52,2022-08-17,75.0,26360.24,Auto,2020-08-26,2026-05-20 04:59:17.909429,2.89
125,withdrawal,422.41,2022-09-16,89,Eric Phillips,mark13@example.com,(699)516-7638x82918,46,Savings,7858.64,2020-06-17,13.0,25666.75,Auto,2023-05-09,2039-04-28 04:59:17.905741,6.84
125,withdrawal,422.41,2022-09-16,89,Eric Phillips,mark13@example.com,(699)516-7638x82918,46,Savings,7858.64,2020-06-17,95.0,23853.85,Personal,2024-01-30,2038-02-12 04:59:17.910713,7.41
125,withdrawal,422.41,2022-09-16,89,Eric Phillips,mark13@example.com,(699)516-7638x82918,46,Savings,7858.64,2020-06-17,104.0,8092.2,Personal,2021-08-18,2036-04-08 04:59:17.911277,2.85
126,withdrawal,29.89,2021-06-15,92,Christopher Anderson,gwarner@example.com,2545902373,193,Credit,7306.58,2021-08-01,9.0,36110.97,Mortgage,2022-05-30,2031-04-08 04:59:17.905508,6.9
126,withdrawal,29.89,2021-06-15,92,Christopher Anderson,gwarner@example.com,2545902373,193,Credit,7306.58,2021-08-01,110.0,25453.13,Mortgage,2022-07-25,2026-07-02 04:59:17.911685,5.76
127,withdrawal,117.45,2023-12-17,65,David King,edward68@example.com,+1-907-693-9094x459,13,Checking,2767.61,2020-10-31,,,,,,
128,withdrawal,293.67,2019-11-27,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,160,Savings,1443.64,2020-05-30,69.0,49675.33,Auto,2021-12-13,2036-08-10 04:59:17.909048,3.89
128,withdrawal,293.67,2019-11-27,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,160,Savings,1443.64,2020-05-30,112.0,31033.48,Personal,2023-11-11,2051-04-06 04:59:17.911837,5.66
128,withdrawal,293.67,2019-11-27,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,160,Savings,1443.64,2020-05-30,141.0,49754.29,Mortgage,2019-11-14,2037-12-30 04:59:17.914202,4.83
129,deposit,112.77,2021-10-08,12,Joseph Hernandez,zmcbride@example.org,+1-281-215-1718x809,28,Credit,6681.52,2021-11-09,57.0,19607.01,Mortgage,2023-07-19,2033-05-07 04:59:17.908356,2.93
129,deposit,112.77,2021-10-08,12,Joseph Hernandez,zmcbride@example.org,+1-281-215-1718x809,28,Credit,6681.52,2021-11-09,108.0,39348.0,Auto,2020-02-09,2030-01-30 04:59:17.911545,4.95
130,deposit,67.73,2021-03-23,33,Stacy Oliver,matthew64@example.net,+1-520-295-6567x57281,93,Credit,5981.73,2020-06-08,,,,,,
131,withdrawal,274.29,2024-01-26,78,Robert Mendez,evelynpatterson@example.org,759.294.8819,133,Savings,1388.48,2020-05-15,,,,,,
132,deposit,83.27,2024-02-02,66,Phillip Carr,nicole30@example.com,650-254-3916,71,Credit,369.92,2022-08-05,8.0,43727.85,Personal,2022-07-25,2051-05-23 04:59:17.905446,6.46
132,deposit,83.27,2024-02-02,66,Phillip Carr,nicole30@example.com,650-254-3916,71,Credit,369.92,2022-08-05,66.0,19769.58,Personal,2020-08-14,2033-02-03 04:59:17.908875,6.15
132,deposit,83.27,2024-02-02,66,Phillip Carr,nicole30@example.com,650-254-3916,71,Credit,369.92,2022-08-05,84.0,11336.16,Personal,2019-05-12,2036-06-15 04:59:17.910021,4.76
133,withdrawal,91.19,2023-08-18,77,Tommy Brooks,burtonjames@example.com,(534)691-4906,65,Credit,9924.16,2019-10-25,146.0,35994.71,Mortgage,2023-09-03,2048-05-11 04:59:17.914622,3.52
134,withdrawal,23.42,2020-06-04,73,Crystal George,james32@example.com,(934)652-9829,87,Checking,8090.41,2021-03-08,26.0,19426.95,Auto,2021-06-18,2027-09-17 04:59:17.906511,7.29
134,withdrawal,23.42,2020-06-04,73,Crystal George,james32@example.com,(934)652-9829,87,Checking,8090.41,2021-03-08,127.0,13967.51,Mortgage,2023-04-29,2028-12-24 04:59:17.913098,6.27
135,deposit,44.33,2019-06-06,67,Carly Mitchell,zachary24@example.org,(728)923-5061,80,Checking,6792.0,2022-03-09,15.0,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33
136,withdrawal,322.32,2019-04-02,8,Anna Cummings,jason93@example.org,685-791-5979,115,Checking,439.38,2020-05-12,10.0,44125.94,Auto,2021-10-03,2046-01-04 04:59:17.905568,6.1
136,withdrawal,322.32,2019-04-02,8,Anna Cummings,jason93@example.org,685-791-5979,115,Checking,439.38,2020-05-12,52.0,34105.55,Mortgage,2019-12-13,2038-03-23 04:59:17.908052,3.13
136,withdrawal,322.32,2019-04-02,8,Anna Cummings,jason93@example.org,685-791-5979,115,Checking,439.38,2020-05-12,99.0,30019.7,Personal,2022-05-26,2047-06-19 04:59:17.910948,7.25
136,withdrawal,322.32,2019-04-02,8,Anna Cummings,jason93@example.org,685-791-5979,115,Checking,439.38,2020-05-12,100.0,46713.9,Mortgage,2020-01-25,2033-08-24 04:59:17.911007,2.13
136,withdrawal,322.32,2019-04-02,8,Anna Cummings,jason93@example.org,685-791-5979,115,Checking,439.38,2020-05-12,106.0,45761.17,Personal,2022-09-18,2043-11-06 04:59:17.911405,7.22
137,deposit,179.2,2022-02-21,78,Robert Mendez,evelynpatterson@example.org,759.294.8819,100,Credit,1591.26,2019-08-22,,,,,,
138,withdrawal,20.15,2019-11-09,90,Scott Collins,veronica19@example.org,001-449-712-6361x791,42,Savings,5071.66,2021-07-31,38.0,47203.82,Auto,2021-06-15,2044-11-15 04:59:17.907182,5.28
139,deposit,209.07,2021-07-13,17,Jasmin Palmer,lucascharles@example.com,827.703.9796x89557,8,Checking,9461.84,2021-05-11,,,,,,
140,deposit,190.72,2019-04-13,36,Crystal Burns,jbarry@example.net,001-295-729-2302,45,Checking,4723.64,2023-09-20,,,,,,
141,deposit,98.53,2023-05-05,89,Eric Phillips,mark13@example.com,(699)516-7638x82918,152,Savings,2391.9,2020-09-17,13.0,25666.75,Auto,2023-05-09,2039-04-28 04:59:17.905741,6.84
141,deposit,98.53,2023-05-05,89,Eric Phillips,mark13@example.com,(699)516-7638x82918,152,Savings,2391.9,2020-09-17,95.0,23853.85,Personal,2024-01-30,2038-02-12 04:59:17.910713,7.41
141,deposit,98.53,2023-05-05,89,Eric Phillips,mark13@example.com,(699)516-7638x82918,152,Savings,2391.9,2020-09-17,104.0,8092.2,Personal,2021-08-18,2036-04-08 04:59:17.911277,2.85
142,deposit,443.67,2020-01-30,36,Crystal Burns,jbarry@example.net,001-295-729-2302,83,Savings,1377.35,2022-05-28,,,,,,
143,deposit,168.12,2021-12-23,96,Sabrina Juarez,patrick92@example.com,715-732-5572x27771,184,Credit,856.98,2021-08-09,75.0,26360.24,Auto,2020-08-26,2026-05-20 04:59:17.909429,2.89
144,deposit,102.23,2020-09-22,67,Carly Mitchell,zachary24@example.org,(728)923-5061,4,Checking,4092.25,2019-09-26,15.0,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33
145,deposit,240.81,2020-09-21,74,Jason Bennett,joseph97@example.net,(632)674-7662x30858,10,Credit,8482.27,2022-05-07,109.0,42355.47,Mortgage,2019-02-23,2036-08-20 04:59:17.911618,7.05
145,deposit,240.81,2020-09-21,74,Jason Bennett,joseph97@example.net,(632)674-7662x30858,10,Credit,8482.27,2022-05-07,123.0,35193.83,Mortgage,2021-01-17,2029-09-08 04:59:17.912750,1.85
146,deposit,105.76,2024-01-21,11,Jason Martin,isabella87@example.com,+1-990-327-2307x7625,109,Checking,4797.54,2022-03-28,58.0,8419.93,Personal,2021-10-29,2038-03-25 04:59:17.908413,4.1
147,deposit,142.73,2021-05-17,50,Kayla Blair,hmcmillan@example.com,(500)245-2355,3,Checking,9925.68,2020-05-04,,,,,,
148,deposit,346.25,2021-08-16,13,Charles Wise,campossarah@example.net,532.804.9131x538,165,Credit,2586.78,2023-03-06,27.0,20109.87,Auto,2021-06-30,2053-07-24 04:59:17.906568,4.66
149,withdrawal,125.33,2023-12-24,34,Shelby Smith,carolyn11@example.com,580.272.0301x65432,50,Checking,9529.29,2023-05-07,,,,,,
150,withdrawal,333.96,2020-08-31,36,Crystal Burns,jbarry@example.net,001-295-729-2302,45,Checking,4723.64,2023-09-20,,,,,,
151,deposit,68.9,2023-01-26,11,Jason Martin,isabella87@example.com,+1-990-327-2307x7625,39,Savings,4200.08,2023-06-02,58.0,8419.93,Personal,2021-10-29,2038-03-25 04:59:17.908413,4.1
152,withdrawal,245.42,2021-08-27,67,Carly Mitchell,zachary24@example.org,(728)923-5061,4,Checking,4092.25,2019-09-26,15.0,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33
153,withdrawal,328.03,2019-03-03,93,Peter Callahan,miranda13@example.org,+1-790-969-3518,180,Credit,2355.97,2023-06-29,46.0,32850.56,Personal,2021-11-24,2030-09-22 04:59:17.907706,2.81
154,withdrawal,408.34,2023-08-15,93,Peter Callahan,miranda13@example.org,+1-790-969-3518,180,Credit,2355.97,2023-06-29,46.0,32850.56,Personal,2021-11-24,2030-09-22 04:59:17.907706,2.81
155,deposit,144.21,2023-07-10,93,Peter Callahan,miranda13@example.org,+1-790-969-3518,155,Savings,5436.03,2019-04-30,46.0,32850.56,Personal,2021-11-24,2030-09-22 04:59:17.907706,2.81
156,deposit,420.12,2019-06-18,79,Heather Williams,jefferylewis@example.net,+1-492-813-6179x03896,154,Checking,1547.22,2021-06-23,29.0,35885.02,Auto,2023-10-06,2037-08-19 04:59:17.906679,5.32
156,deposit,420.12,2019-06-18,79,Heather Williams,jefferylewis@example.net,+1-492-813-6179x03896,154,Checking,1547.22,2021-06-23,63.0,39301.99,Mortgage,2019-05-19,2039-11-28 04:59:17.908705,7.19
156,deposit,420.12,2019-06-18,79,Heather Williams,jefferylewis@example.net,+1-492-813-6179x03896,154,Checking,1547.22,2021-06-23,93.0,10490.65,Auto,2023-06-01,2032-09-14 04:59:17.910580,2.46
157,withdrawal,390.13,2022-11-14,68,Jamie Stone,derekhart@example.org,473.393.2625x19595,69,Savings,7533.24,2019-04-16,94.0,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54
158,deposit,90.2,2023-10-04,74,Jason Bennett,joseph97@example.net,(632)674-7662x30858,119,Savings,8380.64,2021-11-24,109.0,42355.47,Mortgage,2019-02-23,2036-08-20 04:59:17.911618,7.05
158,deposit,90.2,2023-10-04,74,Jason Bennett,joseph97@example.net,(632)674-7662x30858,119,Savings,8380.64,2021-11-24,123.0,35193.83,Mortgage,2021-01-17,2029-09-08 04:59:17.912750,1.85
159,withdrawal,28.16,2023-03-19,5,Danny Brown,michellearnold@example.org,824-606-7014x9045,112,Checking,5816.22,2023-09-20,60.0,12965.19,Mortgage,2022-07-17,2032-12-27 04:59:17.908534,7.43
160,deposit,268.29,2019-04-23,23,Sarah Green,lnelson@example.net,(390)584-3409x128,199,Checking,4653.15,2022-08-19,28.0,45034.48,Mortgage,2019-10-04,2034-06-24 04:59:17.906623,2.58
161,withdrawal,62.78,2019-11-21,95,Adam Mcgee,zwatkins@example.org,357-694-7359x5733,7,Checking,8848.82,2019-07-15,31.0,37877.78,Auto,2019-05-29,2047-09-15 04:59:17.906790,1.93
161,withdrawal,62.78,2019-11-21,95,Adam Mcgee,zwatkins@example.org,357-694-7359x5733,7,Checking,8848.82,2019-07-15,55.0,11928.9,Personal,2020-04-16,2035-09-03 04:59:17.908237,3.05
161,withdrawal,62.78,2019-11-21,95,Adam Mcgee,zwatkins@example.org,357-694-7359x5733,7,Checking,8848.82,2019-07-15,133.0,22108.89,Personal,2022-10-19,2026-08-27 04:59:17.913608,6.6
162,deposit,25.87,2020-04-05,36,Crystal Burns,jbarry@example.net,001-295-729-2302,83,Savings,1377.35,2022-05-28,,,,,,
163,deposit,21.89,2022-04-30,51,Christopher Harvey,bryantsean@example.com,430-515-7566,194,Savings,9716.41,2022-09-15,64.0,15237.0,Mortgage,2022-04-24,2050-08-30 04:59:17.908761,2.48
163,deposit,21.89,2022-04-30,51,Christopher Harvey,bryantsean@example.com,430-515-7566,194,Savings,9716.41,2022-09-15,114.0,29065.5,Personal,2021-04-03,2029-10-01 04:59:17.912006,2.95
164,withdrawal,456.83,2023-11-08,90,Scott Collins,veronica19@example.org,001-449-712-6361x791,131,Checking,408.18,2020-11-29,38.0,47203.82,Auto,2021-06-15,2044-11-15 04:59:17.907182,5.28
165,withdrawal,343.52,2022-12-06,96,Sabrina Juarez,patrick92@example.com,715-732-5572x27771,48,Credit,9382.52,2022-08-17,75.0,26360.24,Auto,2020-08-26,2026-05-20 04:59:17.909429,2.89
166,withdrawal,446.81,2023-01-18,75,Daniel Newman,potterrichard@example.com,001-541-774-7582x00497,72,Savings,2813.49,2023-10-01,,,,,,
167,withdrawal,28.79,2021-05-02,55,Christopher Henson,walkerjohn@example.net,435.452.9057,53,Checking,7423.6,2020-11-04,25.0,38654.49,Auto,2023-07-26,2026-04-06 04:59:17.906452,7.2
168,deposit,184.23,2020-03-16,63,Kenneth Davis,vlittle@example.net,001-605-235-9099x2182,67,Checking,5592.4,2020-06-18,,,,,,
169,withdrawal,479.09,2020-01-02,51,Christopher Harvey,bryantsean@example.com,430-515-7566,150,Savings,4650.84,2022-01-12,64.0,15237.0,Mortgage,2022-04-24,2050-08-30 04:59:17.908761,2.48
169,withdrawal,479.09,2020-01-02,51,Christopher Harvey,bryantsean@example.com,430-515-7566,150,Savings,4650.84,2022-01-12,114.0,29065.5,Personal,2021-04-03,2029-10-01 04:59:17.912006,2.95
